"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"THAP3",162.751725578581,-0.222561370344526,0.0801267586282375,-2.77761604431224,0.00547592827239401,0.0123532284252195,"protein_coding"
"POLR2F",287.092811767708,-0.190242110833589,0.0685029236454837,-2.77713856153249,0.00548397949909995,0.0123695390258932,"protein_coding"
"RHBDD2",1060.46164948958,-0.209532717066331,0.0754554526791194,-2.77690623575457,0.00548790079647864,0.012376530763316,"protein_coding"
"TMEM236",64.3911054121418,-0.426857486604746,0.153795251851135,-2.7754919704408,0.00551182603576184,0.0124286273355414,"protein_coding"
"PNMA8B",55.213303334386,0.406510098191342,0.146490787646876,2.77498745635294,0.00552038369542411,0.0124460611151697,"protein_coding"
"ATAD1",759.70156922143,0.160195585131074,0.057733900667666,2.77472305315397,0.00552487333771818,0.0124543194422751,"protein_coding"
"LGALS1",3934.77272232451,0.319003303176035,0.114973788945072,2.77457415383986,0.0055274031410124,0.0124581580370066,"protein_coding"
"LAMB3",650.378025824816,-0.460124294012291,0.165873259845302,-2.77395099391799,0.00553800199121267,0.0124801795060013,"protein_coding"
"BEST1",177.46490911477,-0.288968768463594,0.104176534679206,-2.77383740353262,0.00553993593823715,0.0124826704920046,"protein_coding"
"IL18",372.516723091447,-0.332503489675853,0.119881002253976,-2.77361286128908,0.00554376070299062,0.0124894205160092,"protein_coding"
"ZNF646",340.708876570483,-0.197060551681238,0.0710738178827147,-2.77261806881438,0.00556073428913008,0.0125257867921269,"protein_coding"
"IRF2",556.577300815453,-0.176100805220181,0.0635273329348424,-2.77204782704793,0.00557048513632885,0.0125458751052166,"protein_coding"
"MAN2A1",1023.72627670871,0.28597902517692,0.103175044266266,2.77178485563707,0.00557498701092628,0.0125541374169812,"protein_coding"
"GAREM1",155.209427439079,-0.40426949007619,0.145854830365965,-2.77172507116724,0.00557601093439398,0.0125545665411217,"protein_coding"
"HSF4",251.498485804779,-0.357958938627172,0.129158652705827,-2.77146696042474,0.00558043352288371,0.0125626465962706,"protein_coding"
"HYDIN",86.6751023392194,1.4869842438696,0.536567462466119,2.77129037425279,0.00558346105492768,0.0125675841614352,"protein_coding"
