"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"ANKRD1",262.808093919868,-3.04972671465902,0.512472215765824,-5.95100889538294,2.66494599428056e-09,3.75209452372305e-07,"protein_coding"
"PCDH1",1224.66443327149,-0.840290930561245,0.141334079325292,-5.94542331596646,2.75743316407532e-09,3.84636394599951e-07,"protein_coding"
"ST6GALNAC1",400.324840073937,1.82226903305604,0.306583945803206,5.94378491764125,2.78514995515931e-09,3.84938386004358e-07,"protein_coding"
"CDH3",463.136567449767,1.35954489177726,0.229043186322822,5.9357578524998,2.92491229933421e-09,4.00580034449727e-07,"protein_coding"
"NCAM2",314.162621631957,-1.07586701290774,0.181431155844962,-5.9298911914947,3.03135488846654e-09,4.11417670222959e-07,"protein_coding"
"EPHX3",36.6884568577288,0.928381225729417,0.156621215983685,5.92755725907611,3.07474151909963e-09,4.13580187368177e-07,"protein_coding"
"AFAP1L1",777.214302577298,-0.744934293397238,0.125738442896041,-5.92447525386598,3.13296181838049e-09,4.17682033574354e-07,"protein_coding"
"KCNIP1",20.2333932401081,-1.11415802511194,0.188268951602659,-5.91790635485857,3.26065516893078e-09,4.3089272035037e-07,"protein_coding"
"CP",1476.59197713788,1.55201309864863,0.262608283366837,5.90999293225119,3.42122409884262e-09,4.36785941093763e-07,"protein_coding"
"HMGN3",1080.67118331889,0.489687536270606,0.0828500181316006,5.91053022454113,3.41008272113576e-09,4.36785941093763e-07,"protein_coding"
"COL4A2",13353.4523141362,-0.884691845199216,0.149633185803152,-5.91240399280854,3.37150367506097e-09,4.36785941093763e-07,"protein_coding"
"CBLC",33.9884587397019,1.51475108798227,0.256262896711207,5.91092626916375,3.40189289956564e-09,4.36785941093763e-07,"protein_coding"
"HHLA2",152.241957526358,1.76397372036545,0.298716468612179,5.9051773360899,3.52267612435088e-09,4.45958956414672e-07,"protein_coding"
"AGR3",510.543634884775,1.54633578299312,0.262012103192578,5.90177233857236,3.59617186617314e-09,4.47738257552879e-07,"protein_coding"
"PREX1",2212.4285844844,-0.896700129749896,0.151926767028195,-5.90218660799573,3.58715086665774e-09,4.47738257552879e-07,"protein_coding"
"CLEC4M",49.7871923077299,-3.05243694377964,0.517438985520911,-5.89912439764608,3.65435649556503e-09,4.51253119718747e-07,"protein_coding"
"IRX5",80.0088823227196,1.55021790948982,0.262885240667645,5.89693778757894,3.7030939715019e-09,4.53553745371351e-07,"protein_coding"
"TMEM184A",181.441305990976,1.55086938991003,0.26325995615388,5.89101894783998,3.838215376752e-09,4.66312214925555e-07,"protein_coding"
"COLEC10",68.2359880597165,-2.38699738909663,0.405347940207764,-5.88876161026784,3.89100232358737e-09,4.6894360003875e-07,"protein_coding"
"GPX2",40.4268736349334,2.23118046133642,0.379156555470422,5.88458890963438,3.99044581433279e-09,4.73354851912783e-07,"protein_coding"
"SLC14A1",109.504636282211,-1.6402168951379,0.278689637503041,-5.88546065018296,3.96946824407791e-09,4.73354851912783e-07,"protein_coding"
"HS3ST1",135.463128447122,0.867484983963735,0.14762731548645,5.87618206769706,4.19836563086701e-09,4.94127954914153e-07,"protein_coding"
"SMCO3",41.0166217087692,-1.34940660855278,0.229721136875984,-5.87410730637844,4.25127942529116e-09,4.96476934434196e-07,"protein_coding"
"NECTIN4",144.96054386993,1.44052546244864,0.245734652539645,5.86211772560747,4.57000819468685e-09,5.29593641945826e-07,"protein_coding"
"ALDH4A1",144.227679582172,0.496601432555528,0.0847619518512352,5.85877769104595,4.66286396825026e-09,5.36229356348779e-07,"protein_coding"
"HSPA4L",189.46426268669,0.971880859916636,0.165920402913695,5.85751265576523,4.69851022998782e-09,5.36235277384595e-07,"protein_coding"
"IGSF9",84.3518586654977,1.73053434555886,0.295605373598365,5.85420462589464,4.79298211337277e-09,5.42904327353089e-07,"protein_coding"
"SYT8",505.819733096854,2.23123788674534,0.381598829799714,5.84707738206753,5.00284813557383e-09,5.62447068376267e-07,"protein_coding"
"CARD14",18.8935420583763,1.11370291235518,0.190562660011817,5.84428718766899,5.08741950844296e-09,5.67718332553283e-07,"protein_coding"
"CCNA1",66.8481770549875,2.35310544362524,0.40325205695344,5.83532161349133,5.36869083687984e-09,5.94700937188197e-07,"protein_coding"
"GABRB2",66.7856246478509,-1.41946256894842,0.243547309144066,-5.82828270177585,5.60006542696997e-09,6.15802815016808e-07,"protein_coding"
"DLGAP4",1304.12690125181,-0.308993833200568,0.0530375307253541,-5.82594681491942,5.67897009596338e-09,6.19954235476002e-07,"protein_coding"
"SLCO2A1",3547.64726870507,-0.878449055265745,0.150841480619189,-5.8236570713825,5.75736529258269e-09,6.23990705991066e-07,"protein_coding"
"FAAH2",74.0540635225371,1.22068917279559,0.210010618196769,5.81251168763225,6.15423854995329e-09,6.6224002682176e-07,"protein_coding"
"LTBP2",10587.3242545883,-0.703212226764933,0.121185296078717,-5.8027850698005,6.52223742611416e-09,6.96861750527729e-07,"protein_coding"
"FBXO2",71.9571443812813,0.874284658882109,0.150723121273065,5.80060080694699,6.60777356006589e-09,7.01028934383046e-07,"protein_coding"
"TMEM40",28.9163713500516,1.87189825582718,0.322797429553574,5.79898749012965,6.67165086519185e-09,7.02856085902904e-07,"protein_coding"
"BNIPL",114.738364096128,1.58394139950892,0.273382803671054,5.79385893420999,6.87872426202659e-09,7.19638756996046e-07,"protein_coding"
"RGS9",126.947644359311,-1.07316479990825,0.185319982598733,-5.79087470686815,7.0020797999042e-09,7.27491946107288e-07,"protein_coding"
"ADGRF1",139.121187832861,1.68029177057357,0.290276560721587,5.7885892212468,7.09800435345551e-09,7.32407093046625e-07,"protein_coding"
"ANKRD65",288.458754288363,0.954237469618286,0.164922948180789,5.78595932309097,7.2099660949129e-09,7.3579138224794e-07,"protein_coding"
"PLA2G4C",322.730431024133,-0.640090726789217,0.110636524242541,-5.78552816234529,7.22848487040791e-09,7.3579138224794e-07,"protein_coding"
"ELAPOR1",407.696239363797,1.96972362710345,0.340865878834571,5.77858844023338,7.53299434320322e-09,7.5622914485998e-07,"protein_coding"
"ERFE",24.1160657666946,-1.58038495238011,0.273694361253144,-5.77426931685445,7.72877340903484e-09,7.5622914485998e-07,"protein_coding"
